UF,ref_city,ref_prefix_i,ref_prefix_f,ref_latitude,ref_longiitude,ref_state
sp,sao joao da boa vista,13870,13879,"-21,972011","-46,79635078",sao paulo
sp,sao joao das duas pontes,15640,15649,"-20,38877173","-50,38072191",sao paulo
sp,sao joao de iracema,15315,15319,"-20,51261549","-50,35159752",sao paulo
sp,sao joao do pau dalho,17970,17979,,,
sp,sao joaquim da barra,14600,14609,"-20,58316556","-47,86326807",sao paulo
sp,sao jose da bela vista,14440,14444,"-20,59441953","-47,6409895",sao paulo
sp,sao jose do barreiro,12830,12849,"-22,6464899","-44,57834096",sao paulo
sp,sao jose do rio pardo,13720,13729,"-21,5961025","-46,88826589",sao paulo
sp,sao jose do rio preto,15000,15104,"-20,8126365","-49,38134769",sao paulo
sp,meridiano,15625,15629,"-20,3541099","-50,18183184",sao paulo
sp,mesopolis,15748,15749,"-19,9670371","-50,62208027",sao paulo
sp,miguelopolis,14530,14539,"-20,17712923","-48,02933418",sao paulo
sp,mineiros do tiete,17320,17339,"-22,4116968","-48,45180231",sao paulo
sp,mineiros do tiete,17320,17329,"-22,4116968","-48,45180231",sao paulo
sp,mira estrela,15580,15599,"-19,98051605","-50,1384272",sao paulo
sp,mira estrela,15580,15589,"-19,98051605","-50,1384272",sao paulo
sp,miracatu,11850,11899,"-24,28392947","-47,457104",sao paulo
sp,mirandopolis,16800,16849,"-21,13208699","-51,10564039",sao paulo
sp,mirandopolis,16800,16809,"-21,13208699","-51,10564039",sao paulo
sp,mirandopolis,16820,16820,"-21,13208699","-51,10564039",sao paulo
sp,mirandopolis,16830,16830,"-21,13208699","-51,10564039",sao paulo
sp,mirante do paranapanema,19260,19272,"-22,29055859","-51,90579431",sao paulo
sp,mirassol,15130,15139,"-20,8170045","-49,51213922",sao paulo
sp,mirassolandia,15145,15149,"-20,61685722","-49,46551984",sao paulo
sp,mococa,13730,13759,"-21,46899051","-47,00717098",sao paulo
sp,mococa,13730,13749,"-21,46899051","-47,00717098",sao paulo
sp,mogi das cruzes,08700,08899,"-23,5227065","-46,19676008",sao paulo
sp,mogi das cruzes,08700,08889,"-23,5227065","-46,19676008",sao paulo
sp,mogi guacu,13840,13856,"-22,36572019","-46,94447409",sao paulo
sp,sao jose dos campos,12200,12249,"-23,1840615","-45,8841754",sao paulo
sp,sao lourenco da serra,06890,06899,"-23,84908572","-46,94174972",sao paulo
sp,sao luiz do paraitinga,12140,12169,,,
sp,sao manuel,18650,18659,"-22,73645999","-48,56876328",sao paulo
sp,sao manuel,18650,18659,"-22,73645999","-48,56876328",sao paulo
sp,sao miguel arcanjo,18230,18239,"-23,87949","-47,99558915",sao paulo
sp,sao miguel arcanjo,18230,18238,"-23,87949","-47,99558915",sao paulo
sp,sao miguel arcanjo,18239,18239,"-23,87949","-47,99558915",sao paulo
sp,sao paulo,01000,05999,"-23,5673865","-46,57038318",sao paulo
sp,sao paulo,08000,08499,"-23,5673865","-46,57038318",sao paulo
sp,sao pedro,13520,13524,"-22,548888","-47,914033",sao paulo
sp,sao pedro do turvo,18940,18949,"-22,75125643","-49,74147616",sao paulo
sp,sao pedro do turvo,18940,18944,"-22,75125643","-49,74147616",sao paulo
sp,sao roque,18130,18146,"-23,530359","-47,13542301",sao paulo
sp,sao sebastiao,11600,11629,"-23,80668765","-45,40268014",sao paulo
sp,sao sebastiao da grama,13790,13799,"-21,70842079","-46,82412763",sao paulo
sp,mogi guacu,13840,13855,"-22,36572019","-46,94447409",sao paulo
sp,mogi mirim,13800,13819,,,
sp,mogi mirim,13800,13817,,,
sp,mombuca,13375,13379,"-22,92682788","-47,567524",sao paulo
sp,moncoes,15275,15279,"-20,8503257","-50,09630613",sao paulo
sp,mongagua,11730,11739,"-24,09411614","-46,61999273",sao paulo
sp,monte alegre do sul,13820,13824,"-22,68112866","-46,6811943",sao paulo
sp,monte alto,15910,15919,"-21,263864","-48,49665126",sao paulo
sp,monte aprazivel,15150,15154,"-20,77214014","-49,71411616",sao paulo
sp,monte azul paulista,14730,14734,"-20,90384123","-48,64297128",sao paulo
sp,monte castelo,17960,17969,"-21,29895945","-51,56549325",sao paulo
sp,monte mor,13190,13199,"-22,945522","-47,31326925",sao paulo
sp,monteiro lobato,12250,12259,"-22,95501058","-45,84815198",sao paulo
sp,morro agudo,14640,14659,"-20,732663","-48,05759383",sao paulo
sp,morro agudo,14640,14649,"-20,732663","-48,05759383",sao paulo
sp,morungaba,13260,13269,"-22,88103093","-46,79134439",sao paulo
sp,motuca,14835,14839,"-21,50760944","-48,15066125",sao paulo
sp,murutinga do sul,16950,16979,"-20,99429809","-51,27713819",sao paulo
sp,nantes,19650,19679,"-22,62011758","-51,2385875",sao paulo
sp,nantes,19650,19659,"-22,62011758","-51,2385875",sao paulo
sp,narandiba,19220,19229,"-22,4042832","-51,52423985",sao paulo
sp,natividade da serra,12180,12199,"-23,37578698","-45,44640047",sao paulo
sp,sao simao,14200,14209,"-21,47972337","-47,55335254",sao paulo
sp,sao vicente,11300,11399,"-23,967373","-46,38449082",sao paulo
sp,sarapui,18225,18229,"-23,64150657","-47,82719599",sao paulo
sp,sarutaia,18840,18859,"-23,27449593","-49,48312863",sao paulo
sp,sarutaia,18840,18849,"-23,27449593","-49,48312863",sao paulo
sp,sebastianopolis do sul,15180,15189,"-20,6568805","-49,9209225",sao paulo
sp,serra azul,14230,14239,"-21,31028767","-47,56324992",sao paulo
sp,serra negra,13930,13939,"-22,61269352","-46,70179138",sao paulo
sp,serrana,14150,14159,"-21,20947799","-47,5977621",sao paulo
sp,sertaozinho,14160,14179,"-21,13702151","-47,99114843",sao paulo
sp,sete barras,11910,11919,"-24,38860378","-47,92721696",sao paulo
sp,severinia,14735,14739,"-20,80938579","-48,80153398",sao paulo
sp,silveiras,12690,12699,"-22,66142435","-44,8489961",sao paulo
sp,socorro,13960,13969,"-22,59202995","-46,52921159",sao paulo
sp,sorocaba,18000,18109,"-23,499323","-47,45785325",sao paulo
sp,sud mennucci,15360,15369,"-20,6929435","-50,92052656",sao paulo
sp,sud mennucci,15360,15366,"-20,6929435","-50,92052656",sao paulo
sp,sud mennucci,15367,15369,"-20,6929435","-50,92052656",sao paulo
sp,sumare,13170,13182,"-22,822145","-47,26580273",sao paulo
sp,suzanapolis,15380,15384,"-20,50334427","-51,02822259",sao paulo
sp,nazare paulista,12960,12969,"-23,17869581","-46,40259021",sao paulo
sp,neves paulista,15120,15129,"-20,84391616","-49,63047485",sao paulo
sp,neves paulista,15120,15124,"-20,84391616","-49,63047485",sao paulo
sp,neves paulista,15125,15127,"-20,84391616","-49,63047485",sao paulo
sp,neves paulista,15128,15129,"-20,84391616","-49,63047485",sao paulo
sp,nhandeara,15190,15199,"-20,6948235","-50,0402745",sao paulo
sp,nipoa,15240,15249,"-20,91390243","-49,78089865",sao paulo
sp,nova alianca,15210,15219,"-21,01373472","-49,50713835",sao paulo
sp,nova alianca,15210,15214,"-21,01373472","-49,50713835",sao paulo
sp,nova alianca,15215,15219,"-21,01373472","-49,50713835",sao paulo
sp,nova campina,18435,18439,"-24,12321042","-48,90573848",sao paulo
sp,nova canaa paulista,15773,15774,"-20,38689503","-50,94805244",sao paulo
sp,nova castilho,15313,15314,"-20,76565462","-50,34390618",sao paulo
sp,nova europa,14920,14929,"-21,77892288","-48,56214043",sao paulo
sp,nova granada,15440,15449,"-20,533154","-49,32009288",sao paulo
sp,nova guataporanga,17950,17959,"-21,32993714","-51,64983289",sao paulo
sp,nova independencia,16940,16949,"-21,104542","-51,49044653",sao paulo
sp,nova luzitania,15340,15349,"-20,856611","-50,26582737",sao paulo
sp,nova luzitania,15340,15344,"-20,856611","-50,26582737",sao paulo
sp,nova odessa,13380,13389,"-22,78279466","-47,29363461",sao paulo
sp,suzano,08600,08699,"-23,5368275","-46,30781047",sao paulo
sp,tabapua,15880,15884,"-20,95760068","-49,03262141",sao paulo
sp,tabatinga,14910,14919,"-21,7325145","-48,68678761",sao paulo
sp,taboao da serra,06750,06799,"-23,6233285","-46,78578003",sao paulo
sp,taciba,19590,19599,"-22,38826626","-51,28477342",sao paulo
sp,taguai,18890,18899,"-23,44981412","-49,40577112",sao paulo
sp,taiacu,14725,14729,"-21,14673627","-48,51195522",sao paulo
sp,taiuva,14720,14724,"-21,12955629","-48,45393534",sao paulo
sp,tambau,13710,13714,"-21,703033","-47,27161551",sao paulo
sp,tanabi,15170,15179,"-20,62511214","-49,6488202",sao paulo
sp,tanabi,15170,15174,"-20,62511214","-49,6488202",sao paulo
sp,tanabi,15175,15179,"-20,62511214","-49,6488202",sao paulo
sp,tapirai,18180,18184,"-23,97314827","-47,50528824",sao paulo
sp,tapirai,18180,18183,"-23,97314827","-47,50528824",sao paulo
sp,tapirai,18184,18184,"-23,97314827","-47,50528824",sao paulo
sp,tapiratiba,13760,13769,"-21,4718854","-46,74551521",sao paulo
sp,taquaral,14765,14769,"-21,0726085","-48,40865492",sao paulo
sp,taquaritinga,15900,15909,"-21,410008","-48,50674218",sao paulo
sp,novais,15885,15889,"-20,9903582","-48,91706371",sao paulo
sp,novo horizonte,14960,14979,"-21,46847499","-49,22174953",sao paulo
sp,novo horizonte,14960,14969,"-21,46847499","-49,22174953",sao paulo
sp,nuporanga,14670,14679,"-20,73399973","-47,74910546",sao paulo
sp,ocaucu,17540,17549,"-22,43886045","-49,92737283",sao paulo
sp,oleo,18790,18799,"-22,94458478","-49,34095075",sao paulo
sp,olimpia,15400,15409,"-20,73728399","-48,91349173",sao paulo
sp,onda verde,15450,15459,"-20,61272212","-49,29921479",sao paulo
sp,oriente,17570,17579,"-22,14859941","-50,09358546",sao paulo
sp,orindiuva,15480,15489,"-20,18019674","-49,35181848",sao paulo
sp,orlandia,14620,14639,"-20,7204215","-47,88638382",sao paulo
sp,osasco,06000,06299,"-23,533612","-46,78881014",sao paulo
sp,oscar bressane,19770,19779,"-22,31788205","-50,28412617",sao paulo
sp,osvaldo cruz,17700,17709,"-21,7970835","-50,87313911",sao paulo
sp,osvaldo cruz,17700,17704,"-21,7970835","-50,87313911",sao paulo
sp,taquarituba,18740,18744,"-23,53206051","-49,24408854",sao paulo
sp,taquarivai,18425,18429,"-23,91925715","-48,69732864",sao paulo
sp,tarabai,19210,19219,"-22,3016683","-51,55957258",sao paulo
sp,taruma,19820,19829,"-22,74477119","-50,57656514",sao paulo
sp,tatui,18270,18284,"-23,3485765","-47,84946403",sao paulo
sp,tatui,18270,18282,"-23,3485765","-47,84946403",sao paulo
sp,taubate,12000,12119,"-23,0265555","-45,5566087",sao paulo
sp,tejupa,18830,18839,"-23,34059175","-49,37744196",sao paulo
sp,teodoro sampaio,19280,19299,"-22,531007","-52,17119482",sao paulo
sp,teodoro sampaio,19280,19289,"-22,531007","-52,17119482",sao paulo
sp,terra roxa,14745,14749,"-20,78784166","-48,34153614",sao paulo
sp,tiete,18530,18534,"-23,09788949","-47,71147253",sao paulo
sp,timburi,18860,18869,"-23,20236338","-49,60354289",sao paulo
sp,torre de pedra,18265,18269,"-23,24376953","-48,19823884",sao paulo
sp,torrinha,17360,17369,"-22,42749361","-48,17215759",sao paulo
sp,trabiju,14935,14939,"-22,03807365","-48,34018339",sao paulo
sp,tremembe,12120,12129,"-22,96041521","-45,55074688",sao paulo
sp,osvaldo cruz,17705,17709,"-21,7970835","-50,87313911",sao paulo
sp,ourinhos,19900,19919,"-22,9772675","-49,86857984",sao paulo
sp,ouro verde,17920,17929,"-21,49116592","-51,69932072",sao paulo
sp,ouro verde,17920,17924,"-21,49116592","-51,69932072",sao paulo
sp,ouro verde,17925,17929,"-21,49116592","-51,69932072",sao paulo
sp,ouroeste,15685,15689,"-19,99559211","-50,37758465",sao paulo
sp,ouroeste,15685,15687,"-19,99559211","-50,37758465",sao paulo
sp,ouroeste,15688,15689,"-19,99559211","-50,37758465",sao paulo
sp,pacaembu,17860,17869,"-21,5600785","-51,26520152",sao paulo
sp,palestina,15470,15479,"-20,39058747","-49,4337824",sao paulo
sp,palestina,15470,15471,"-20,39058747","-49,4337824",sao paulo
sp,palestina,15472,15474,"-20,39058747","-49,4337824",sao paulo
sp,palestina,15475,15479,"-20,39058747","-49,4337824",sao paulo
sp,palmares paulista,15828,15829,"-21,08247069","-48,80128463",sao paulo
sp,palmeira doeste,15720,15729,,,
sp,palmital,19970,19989,"-22,785592","-50,21879099",sao paulo
sp,palmital,19970,19979,"-22,785592","-50,21879099",sao paulo
sp,panorama,17980,17989,"-21,36018356","-51,85657416",sao paulo
sp,paraguacu paulista,19700,19739,"-22,41771102","-50,57502853",sao paulo
sp,paraguacu paulista,19700,19729,"-22,41771102","-50,57502853",sao paulo
sp,paraibuna,12260,12269,"-23,38626157","-45,66286406",sao paulo
sp,paraiso,15825,15827,"-21,015793","-48,77252891",sao paulo
sp,tres fronteiras,15770,15772,"-20,2280128","-50,88488279",sao paulo
sp,tuiuti,12930,12934,"-22,81475616","-46,69702386",sao paulo
sp,tupa,17600,17629,"-21,93482151","-50,51400642",sao paulo
sp,tupa,17600,17626,"-21,93482151","-50,51400642",sao paulo
sp,tupi paulista,17930,17939,"-21,38639532","-51,57672058",sao paulo
sp,tupi paulista,17930,17931,"-21,38639532","-51,57672058",sao paulo
sp,tupi paulista,17932,17934,"-21,38639532","-51,57672058",sao paulo
sp,tupi paulista,17935,17939,"-21,38639532","-51,57672058",sao paulo
sp,turiuba,15280,15284,"-20,95023509","-50,10944175",sao paulo
sp,turmalina,15755,15759,"-20,05126862","-50,47772943",sao paulo
sp,turmalina,15755,15756,"-20,05126862","-50,47772943",sao paulo
sp,turmalina,15757,15759,"-20,05126862","-50,47772943",sao paulo
sp,ubarana,15225,15229,"-21,162471","-49,71967239",sao paulo
sp,ubatuba,11680,11699,"-23,43596498","-45,07209148",sao paulo
sp,ubirajara,17440,17449,"-22,52383545","-49,66327167",sao paulo
sp,uchoa,15890,15894,"-20,9533464","-49,17766953",sao paulo
sp,uniao paulista,15250,15259,"-20,887769","-49,89739358",sao paulo
sp,paranapanema,18720,18729,"-23,386928","-48,72367698",sao paulo
sp,paranapanema,18720,18724,"-23,386928","-48,72367698",sao paulo
sp,paranapanema,18725,18729,"-23,386928","-48,72367698",sao paulo
sp,paranapua,15745,15747,"-20,09980595","-50,58671892",sao paulo
sp,parapua,17730,17739,"-21,77983914","-50,79384384",sao paulo
sp,pardinho,18640,18649,"-23,08031832","-48,37287668",sao paulo
sp,pariquera-acu,11930,11939,"-24,71254663","-47,8799976",sao paulo
sp,parisi,15525,15529,"-20,30219118","-50,01261783",sao paulo
sp,patrocinio paulista,14415,14419,"-20,6411534","-47,28306009",sao paulo
sp,pauliceia,17990,17999,"-21,30927556","-51,84713995",sao paulo
sp,paulinia,13140,13149,"-22,7599217","-47,1543858",sao paulo
sp,paulistania,17150,17159,"-22,57430075","-49,39903835",sao paulo
sp,paulistania,17150,17154,"-22,57430075","-49,39903835",sao paulo
sp,paulo de faria,15490,15494,"-20,02930003","-49,39955189",sao paulo
sp,pederneiras,17280,17289,"-22,3554915","-48,77968096",sao paulo
sp,pedra bela,12990,12994,"-22,79138435","-46,44203095",sao paulo
sp,pedranopolis,15630,15639,"-20,24764667","-50,11239028",sao paulo
sp,urania,15760,15762,"-20,2462641","-50,64180015",sao paulo
sp,uru,16650,16659,"-21,78631365","-49,2832016",sao paulo
sp,urupes,15850,15859,"-21,20041881","-49,29072985",sao paulo
sp,urupes,15850,15854,"-21,20041881","-49,29072985",sao paulo
sp,urupes,15855,15859,"-21,20041881","-49,29072985",sao paulo
sp,valentim gentil,15520,15524,"-20,42337029","-50,08586828",sao paulo
sp,valinhos,13270,13279,"-22,971244","-46,99663003",sao paulo
sp,valparaiso,16880,16899,"-21,22557528","-50,86930812",sao paulo
sp,valparaiso,16880,16889,"-21,22557528","-50,86930812",sao paulo
sp,vargem,12935,12939,"-22,88488042","-46,41160023",sao paulo
sp,vargem grande do sul,13880,13889,"-21,835866","-46,89560891",sao paulo
sp,vargem grande paulista,06730,06749,"-23,6153025","-47,01964778",sao paulo
sp,vargem grande paulista,06730,06742,"-23,6153025","-47,01964778",sao paulo
sp,varzea paulista,13220,13229,"-23,2144665","-46,82989022",sao paulo
sp,vera cruz,17560,17569,"-22,22474831","-49,82178165",sao paulo
sp,vinhedo,13280,13289,"-23,03053832","-46,97647631",sao paulo
sp,viradouro,14740,14744,"-20,872314","-48,29666288",sao paulo
sp,vista alegre do alto,15920,15929,"-21,16715408","-48,63017136",sao paulo
sp,vitoria brasil,15713,15714,"-20,19873857","-50,48080697",sao paulo
sp,pedranopolis,15630,15634,"-20,24764667","-50,11239028",sao paulo
sp,pedranopolis,15635,15639,"-20,24764667","-50,11239028",sao paulo
sp,pedregulho,14470,14489,"-20,256871","-47,48179497",sao paulo
sp,pedreira,13920,13929,"-22,743771","-46,89780209",sao paulo
sp,pedrinhas paulista,19865,19869,"-22,81121521","-50,79216566",sao paulo
sp,pedro de toledo,11790,11799,"-24,27280067","-47,22907635",sao paulo
sp,penapolis,16300,16309,"-21,41838302","-50,07303628",sao paulo
sp,pereira barreto,15370,15379,"-20,636669","-51,10666102",sao paulo
sp,pereiras,18580,18589,"-23,07285234","-47,96786677",sao paulo
sp,peruibe,11770,11789,"-24,31950888","-46,99730186",sao paulo
sp,piacatu,16230,16239,"-21,59539168","-50,59942572",sao paulo
sp,piedade,18170,18179,"-23,71420222","-47,41801515",sao paulo
sp,pilar do sul,18185,18189,"-23,814612","-47,71550772",sao paulo
sp,pindamonhangaba,12400,12449,"-22,92666873","-45,46204885",sao paulo
sp,pindorama,15830,15839,"-21,18598849","-48,90563754",sao paulo
sp,pindorama,15830,15834,"-21,18598849","-48,90563754",sao paulo
sp,pindorama,15835,15839,"-21,18598849","-48,90563754",sao paulo
sp,votorantim,18110,18119,"-23,54187121","-47,44973806",sao paulo
sp,votuporanga,15500,15519,"-20,41947","-49,97467202",sao paulo
sp,votuporanga,15500,15515,"-20,41947","-49,97467202",sao paulo
sp,zacarias,15265,15269,"-21,05011043","-50,05573952",sao paulo
to,abreulandia,77693,77694,"-9,621790712","-49,16243756",tocantins
to,aguiarnopolis,77908,77909,"-6,547170821","-47,47045659",tocantins
to,alianca do tocantins,77455,77457,"-11,30374305","-48,94124002",tocantins
to,almas,77310,77314,"-11,57452347","-47,17417168",tocantins
to,alvorada,77480,77482,"-12,47881532","-49,12681141",tocantins
to,ananas,77890,77892,"-6,362818154","-48,07976461",tocantins
to,angico,77905,77907,"-6,38775275","-47,86207784",tocantins
to,aparecida do rio negro,77620,77629,"-9,955877715","-47,97667001",tocantins
to,aragominas,77845,77847,"-7,164349271","-48,52343019",tocantins
to,araguacema,77690,77692,"-8,801802544","-49,56181264",tocantins
to,araguacu,77475,77477,"-12,92558371","-49,82861244",tocantins
to,araguaina,77800,77839,"-7,19132894","-48,20870525",tocantins
to,araguaina,77800,77834,"-7,19132894","-48,20870525",tocantins
to,araguana,77855,77859,"-6,58224942","-48,64374955",tocantins
to,araguatins,77950,77957,"-5,650586473","-48,12350734",tocantins
to,arapoema,77780,77782,"-7,652569735","-49,07563739",tocantins
to,arraias,77330,77349,"-12,93441986","-46,94610706",tocantins
to,augustinopolis,77960,77969,"-5,465414296","-47,88095679",tocantins
sp,pinhalzinho,12995,12999,"-22,78079607","-46,59057732",sao paulo
sp,piquerobi,19410,19429,"-21,8849897","-51,7316269",sao paulo
sp,piquete,12620,12629,"-22,61116689","-45,18356942",sao paulo
sp,piracaia,12970,12979,"-23,050499","-46,3587552",sao paulo
sp,piracicaba,13400,13439,"-22,723722","-47,64684624",sao paulo
sp,piracicaba,13400,13434,"-22,723722","-47,64684624",sao paulo
sp,piraju,18800,18829,"-23,1929915","-49,38397449",sao paulo
